"Country","Region","City","Organization","Room","URL","Address","Lat","Lng","GmapsName","GmapsId","GmapsPlaceId"
"US","California","Carlsbad","School of Hard Locks","Halloween Party Escape - Celebrate Hiram's Birthday","http://www.schoolofhardlocks.com/","2850 Pio Pico Dr, Carlsbad, CA 92008, United States",33.1663549,-117.3430535,"School of Hard Locks","30b8df07b231c47601fe06616d5638597d0fb09b","ChIJw1uXRRly3IARX6ZFIGdyWD8"
"US","California","Chico","Chico Escape Room","Aunt Edna's Condo","http://www.chicoescaperooms.com/","","","","","",""
"US","California","City of Industry","Real Escape Room","Crazy Secret Laboratory","http://www.realescaperoom123.com/","18558 Gale Ave #258, Rowland Heights, CA 91748, United States",33.994758,-117.899419,"Real Escape Room","f34211d769ec564c80d81e899e778029d685d1d6","ChIJ3d0eMlwqw4ARsNgKSOQtuRM"
"US","California","City of Industry","Real Escape Room","Bomb","http://www.realescaperoom123.com/","18558 Gale Ave #258, Rowland Heights, CA 91748, United States",33.994758,-117.899419,"Real Escape Room","f34211d769ec564c80d81e899e778029d685d1d6","ChIJ3d0eMlwqw4ARsNgKSOQtuRM"
"US","California","Colton","EndGame Escape Rooms","Kill Switch","http://endgameescaperooms.com/","851 S Mt Vernon Ave #8, Colton, CA 92324, United States",34.0564284,-117.3102658,"EndGame Escape Rooms","802ad6e050468a7edf65c9bb703624f581f3b823","ChIJjwmFQvys3IARoU-wm-nb8n0"
"US","California","Crestline","Escape Lake Gregory","Mugsy's Great Escape","http://www.escapelakegregory.com/","580 Forest Shade Road, Building 10, Crestline, CA 92325, United States",34.242621,-117.278845,"Escape Lake Gregory","f6c2b7ef5c35f1ba2297c47258bbda0f775f89b1","ChIJi1x5_LdQw4ARP6_5TdaCUx4"
"US","California","Elk Grove","Exit Strategy Games","Torture Chamber","http://www.exitstrategygames.com/","9833 Kent St, Elk Grove, CA 95624, United States",38.39863039999999,-121.3571706,"Exit Strategy Games","216cd623efca18e25d3bd557bf9c22fcdc81fec5","ChIJs89knlXHmoARRBHDqlZeFWA"
"US","California","Elk Grove","Exit Strategy Games","Conspiracy Theory","http://www.exitstrategygames.com/","9833 Kent St, Elk Grove, CA 95624, United States",38.39863039999999,-121.3571706,"Exit Strategy Games","216cd623efca18e25d3bd557bf9c22fcdc81fec5","ChIJs89knlXHmoARRBHDqlZeFWA"
"US","California","Elk Grove","The Game Room Adventure Cafe","Ruins of the Tukanii","https://www.thegameroomcafe.com/","10471 Grant Line Rd #120, Elk Grove, CA 95624, United States",38.3769606,-121.3596013,"The Game Room Adventure Cafe of Elk Grove","628cba7a33fde6a276392326b6a61560ee35b42c","ChIJedXDHsq4moAROetu2DyGk_U"
"US","California","Escondido","ArtHatch Escape","A Psychedelic Journey into a Dream World","http://www.arthatchescape.com/","317 E Grand Ave #3, Escondido, CA 92025, United States",33.1229607,-117.0781176,"ArtHatch Escape","94b85284b102048d2e1b8e998858b330d4057676","ChIJceP9YGLz24ARIsub7J_uW9A"
"US","California","Escondido","Clue Avenue Escape Rooms","Villain's Lair","http://www.clueavenue.com/","201 E Grand Ave #2g, Escondido, CA 92025, United States",33.122153,-117.07957,"Clue Avenue Escape Rooms","0d6a9d23557c4460af9e5cba580e5fb7ca1a6ed9","ChIJMVRjfp3024ARRvJAS54kPsk"
"US","California","Fresno","Breakout Fresno","Sabotage - Black Ops","http://www.breakoutfresno.com/","90 E Escalon Ave #108, Fresno, CA 93710, United States",36.82724630000001,-119.788278,"Breakout Fresno","366d40d8fa1d6f3dbb8d323310df27bf4db64a37","ChIJHxsi01ddlIAReTosZFFpiyg"
"US","California","Fresno","Breakout Fresno","Sabotage - Code Red","http://www.breakoutfresno.com/","90 E Escalon Ave #108, Fresno, CA 93710, United States",36.82724630000001,-119.788278,"Breakout Fresno","366d40d8fa1d6f3dbb8d323310df27bf4db64a37","ChIJHxsi01ddlIAReTosZFFpiyg"
"US","California","Fresno","Breakout Fresno","Wanted - Cowboy","http://www.breakoutfresno.com/","90 E Escalon Ave #108, Fresno, CA 93710, United States",36.82724630000001,-119.788278,"Breakout Fresno","366d40d8fa1d6f3dbb8d323310df27bf4db64a37","ChIJHxsi01ddlIAReTosZFFpiyg"
"US","California","Fresno","Breakout Fresno","Wanted - Outlaw","http://www.breakoutfresno.com/","90 E Escalon Ave #108, Fresno, CA 93710, United States",36.82724630000001,-119.788278,"Breakout Fresno","366d40d8fa1d6f3dbb8d323310df27bf4db64a37","ChIJHxsi01ddlIAReTosZFFpiyg"
"US","California","Fresno","Fresno Escape Room","Pipe Works","http://www.fresnoescaperoom.com/","290 Shaw Ave A, Clovis, CA 93612, United States",36.80798099999999,-119.7054,"Fresno Escape Room","092ed6a3744f7291b36a089c74ec05f62084ab18","ChIJQQTne3BclIARrbaC5HZBiEE"
"US","California","Fresno","Fresno Escape Room","The Crimson Storm","http://www.fresnoescaperoom.com/","290 Shaw Ave A, Clovis, CA 93612, United States",36.80798099999999,-119.7054,"Fresno Escape Room","092ed6a3744f7291b36a089c74ec05f62084ab18","ChIJQQTne3BclIARrbaC5HZBiEE"
"US","California","Fresno","Mind Games Clovis","Skip Tracer","http://www.mindgamesclovis.com/","30 W Shaw Ave #108, Clovis, CA 93612, United States",36.807812,-119.710258,"Mind Games Clovis, Escape Rooms","bcf471a63cd84681b715205ea2175697bb861bbc","ChIJewseb2VclIARe5LPSTG_anU"
"US","California","Fresno","Mind Games Clovis","Wizard's Keep","http://www.mindgamesclovis.com/","30 W Shaw Ave #108, Clovis, CA 93612, United States",36.807812,-119.710258,"Mind Games Clovis, Escape Rooms","bcf471a63cd84681b715205ea2175697bb861bbc","ChIJewseb2VclIARe5LPSTG_anU"
"US","California","Fresno","Mind Games Clovis","The Family Jewels","http://www.mindgamesclovis.com/","30 W Shaw Ave #108, Clovis, CA 93612, United States",36.807812,-119.710258,"Mind Games Clovis, Escape Rooms","bcf471a63cd84681b715205ea2175697bb861bbc","ChIJewseb2VclIARe5LPSTG_anU"
"US","California","Fresno","The Great Escape Clovis","Mafia Bomb Squad","http://www.thegreatescapeclovis.com/","130 W Shaw Ave #101, Clovis, CA 93612, United States",36.8064676,-119.7119517,"The Great Escape","d4ab702f462fd894b78afd23c48e45d7b1323d74","ChIJ6zDqpmVclIARcjrwGDv4j64"
"US","California","Fresno","Xcape Rooms","Murder Scene","http://www.xcaperoomfresno.com/","4420 N First St #116, Fresno, CA 93726, United States",36.7981754,-119.7718277,"Xcape Room Fresno","d1d2e6f44ec20c06347afda2e3fa708f8a50ee70","ChIJ56U5eJ5dlIARZuViT_1haGg"
"US","California","Fresno","Xcape Rooms","Bunker Room","http://www.xcaperoomfresno.com/","4420 N First St #116, Fresno, CA 93726, United States",36.7981754,-119.7718277,"Xcape Room Fresno","d1d2e6f44ec20c06347afda2e3fa708f8a50ee70","ChIJ56U5eJ5dlIARZuViT_1haGg"
"US","California","Fresno","Xcape Rooms","Temple","http://www.xcaperoomfresno.com/","4420 N First St #116, Fresno, CA 93726, United States",36.7981754,-119.7718277,"Xcape Room Fresno","d1d2e6f44ec20c06347afda2e3fa708f8a50ee70","ChIJ56U5eJ5dlIARZuViT_1haGg"
"US","California","Fullerton","Escapade Games","ZOE","http://www.escapadegames.us/","624 N Harbor Blvd, Fullerton, CA 92832, United States",33.8763023,-117.9241502,"Escapade Games - Escape Rooms","353987df58663023f9c0a6f68c2f04dc4d036084","ChIJxd2ekvXV3IARnu7DY17wUes"
"US","California","Fullerton","Escapade Games","The Last Experiment","http://www.escapadegames.us/","624 N Harbor Blvd, Fullerton, CA 92832, United States",33.8763023,-117.9241502,"Escapade Games - Escape Rooms","353987df58663023f9c0a6f68c2f04dc4d036084","ChIJxd2ekvXV3IARnu7DY17wUes"
"US","California","Fullerton","Escape Room Era","Benjamin Franklin's Invention Room","http://www.escaperoomera.com/","3365 E Miraloma Ave #202, Anaheim, CA 92806, United States",33.860487,-117.8503185,"Escape Room Era","b673d05f275cbd5e555d256cd7c3c7295bf2af63","ChIJAzKQ6b7W3IARAJZKkjdlttI"
"US","California","Fullerton","Fox in a Box","Cold War Bunker","http://oc.foxinabox.com/","123 W Amerige Ave, Fullerton, CA 92832, United States",33.871943,-117.925556,"Fox In A Box","4b6d0c2f78100d9c782ba6e358dda30bfcbee07a","ChIJFSFjLwgq3YARp7vqM3cVLIE"
"US","California","Fullerton","Fox in a Box","City Bank","http://oc.foxinabox.com/","123 W Amerige Ave, Fullerton, CA 92832, United States",33.871943,-117.925556,"Fox In A Box","4b6d0c2f78100d9c782ba6e358dda30bfcbee07a","ChIJFSFjLwgq3YARp7vqM3cVLIE"
"US","California","Fullerton","Fox in a Box","State Prison","http://oc.foxinabox.com/","123 W Amerige Ave, Fullerton, CA 92832, United States",33.871943,-117.925556,"Fox In A Box","4b6d0c2f78100d9c782ba6e358dda30bfcbee07a","ChIJFSFjLwgq3YARp7vqM3cVLIE"
"US","California","Granada Hills","Room Escape HQ","Room Escape HQ","http://www.roomescapehq.com/","17050 Chatsworth St, Granada Hills, CA 91344, United States",34.2640793,-118.504247,"Room Escape HQ","ae92acbea380df671e86e6f9eb82d67775c3628d","ChIJlxebHJSawoARn9ohO7NGpfw"
"US","California","Harbor City","Back in Time Escape Rooms","The Salem Witch Hunt","http://www.backintimeescaperooms.com/","23700 S Western Ave, Harbor City, CA 90710, United States",33.8100002,-118.3078873,"Back In Time Escape Rooms","aeeb5b9d655dfffe4a86dcff561016b711664dd1","ChIJ1W9FiYZK3YARoQW4FaxQPnk"
"US","California","Hayward","Xcapade","The Hunting Lodge","http://www.xcapade.co/index.php?s=/Home/Themes/detail/id/1.html","1019 B St, Hayward, CA 94541, United States",37.6728,-122.082006,"Xcapade","d271ae0a70b4d5e054443c2a9e11b6b86ce6da27","ChIJoxulXNiTj4ARK8OD0mjj8gg"
"US","California","Hayward","Xcapade","Lost Kingdom","http://www.xcapade.co/index.php?s=/Home/Themes/detail/id/2.html","1019 B St, Hayward, CA 94541, United States",37.6728,-122.082006,"Xcapade","d271ae0a70b4d5e054443c2a9e11b6b86ce6da27","ChIJoxulXNiTj4ARK8OD0mjj8gg"
"US","California","Hayward","Xcapade","Treasure of the Empire","http://www.xcapade.co/index.php?s=/Home/Themes/detail/id/3.html","1019 B St, Hayward, CA 94541, United States",37.6728,-122.082006,"Xcapade","d271ae0a70b4d5e054443c2a9e11b6b86ce6da27","ChIJoxulXNiTj4ARK8OD0mjj8gg"
"US","California","Irvine","Brainy Actz","The Great Pirate Escape","http://brainyactzsocal.com/","17981 Sky Park Cir Building 39 Suite N, Irvine, CA 92614, United States",33.689575,-117.8631,"Brainy Actz Escape Rooms - Irvine, CA","996481a4f5337e1160cc82f26deb4543e502296d","ChIJUeO9r_Le3IAR4AYS7PL4qPE"
"US","California","Irvine","Brainy Actz","The Lost Jungle Safari","http://brainyactzsocal.com/","17981 Sky Park Cir Building 39 Suite N, Irvine, CA 92614, United States",33.689575,-117.8631,"Brainy Actz Escape Rooms - Irvine, CA","996481a4f5337e1160cc82f26deb4543e502296d","ChIJUeO9r_Le3IAR4AYS7PL4qPE"
"US","California","Irvine","EscapeX Rooms","Murder Manor","http://www.escapexrooms.com/","17981 Sky Park Cir Suite H, Irvine, CA 92614, United States",33.68951,-117.863502,"EscapeX Rooms","d9119ebbafa3e966111d39a212c02387e185b984","ChIJVXzcK8Le3IARwbfxWkMZ6Oc"
"US","California","Irvine","EscapeX Rooms","The Great Casino Heist","http://www.escapexrooms.com/","17981 Sky Park Cir Suite H, Irvine, CA 92614, United States",33.68951,-117.863502,"EscapeX Rooms","d9119ebbafa3e966111d39a212c02387e185b984","ChIJVXzcK8Le3IARwbfxWkMZ6Oc"
"US","California","Irvine","Eskape Rooms","Professor White","http://www.eskaperooms.com/","2575 McCabe Way #150, Irvine, CA 92614, United States",33.67887590000001,-117.8453396,"Eskape Rooms","ad2d68daf7ab109408200e2b26294e8b6fc37dff","ChIJ8U4LJI_e3IARNglgY4a1i9s"
"US","California","Irvine","Eskape Rooms","Operation Dream State","http://www.eskaperooms.com/","2575 McCabe Way #150, Irvine, CA 92614, United States",33.67887590000001,-117.8453396,"Eskape Rooms","ad2d68daf7ab109408200e2b26294e8b6fc37dff","ChIJ8U4LJI_e3IARNglgY4a1i9s"
"US","California","Irvine","No. 1 Escapes","Treasure of the Nation","https://no1escapes.com/","17777 Main St. STE C2, Irvine, CA 92614, United States",33.6867722,-117.8578243,"No. 1 Escapes: Escape Room","6e54dcdc50ec3064ca6959938e22916261bc4419","ChIJwQNPoeve3IAR2IModkmzWCI"
"US","California","Irvine","Puzzle Brothers Escape Rooms","Art Heist","http://www.thepuzzlebrothers.com/","17971 Sky Park Cir Suite L, Irvine, CA 92614, United States",33.688974,-117.8618888,"The Puzzle Brothers Escape Room","2add1f1129a70a92055dc95c1bfff62c028ff21f","ChIJZ_5b5-ne3IARAGqZaIkEP1M"
"US","California","Irvine","Puzzle Workshop","Secrets of the Illuminati","http://www.puzzleworkshop.com/","18003 Sky Park Cir F2, Irvine, CA 92614, United States",33.68796950000001,-117.8581887,"Puzzle Workshop Escape Room","d282e3d6f5932d0df1b5091cf7656680153ff89b","ChIJYZA4Uure3IARyRyTIHzEIoI"
"US","California","Irvine","Square Room Escape","Harry Potter Room","https://www.squareroomescape.com/harry-potter-room/","2710 Alton Pkwy #209, Irvine, CA 92606, United States",33.6877021,-117.8341804,"Square Room Escape","363620a33c6f218bbdb436cf27acecb69a38c4c9","ChIJi-XI4pze3IARmKTG0vVcQdo"
"US","California","Irvine","Square Room Escape","Super Mario Room","https://www.squareroomescape.com/super-mario-room/","2710 Alton Pkwy #209, Irvine, CA 92606, United States",33.6877021,-117.8341804,"Square Room Escape","363620a33c6f218bbdb436cf27acecb69a38c4c9","ChIJi-XI4pze3IARmKTG0vVcQdo"
"US","California","Irvine","Unlocked: Escape Room","The Return of the Magician","http://www.unlockedoc.com/","17952 Sky Park Cir Suite 45B, Irvine, CA 92614, United States",33.690538,-117.860453,"UNLOCKED: Escape Room","12e8b7c3100615ecdb6dc41f7886e6cf83fed6aa","ChIJB-a3AsLe3IARXlp4cOvIFI0"
"US","California","Laguna Beach","The Escape Bus","Firewall","http://www.theescapebus.com/","31626 Virginia Way, Laguna Beach, CA 92651, United States",33.503595,-117.7442607,"The Escape Bus","4244763e7ba31d41e132c9e7c7c23ff3350ff39b","ChIJPRN4M1rl3IARSQlCRuGzyxM"
"US","California","Lake Forest","The Scene","Secrets in Suburbia","http://www.thesceneoc.com/","22661 Lambert St #203, Lake Forest, CA 92630, United States",33.63334199999999,-117.714556,"The Scene Escape Rooms","13a159321766a30e334470f9c6e5319d9ab84570","ChIJS5ZuGWjo3IARTEJB61EEk20"
"US","California","Livermore","Limitless Escape Games","Sherlock Holmes","http://www.limitlessescapegames.com/","51 Wright Brothers Ave c, Livermore, CA 94551, United States",37.6899947,-121.8051801,"Limitless Escape Games- Escape Room","7e35151681b41bde31dcae6baf5f1b3fe44c7692","ChIJ2f40oNTnj4ARtvAD51WKDZw"
"US","California","Livermore","Limitless Escape Games","Pirate Adventure","http://www.limitlessescapegames.com/","51 Wright Brothers Ave c, Livermore, CA 94551, United States",37.6899947,-121.8051801,"Limitless Escape Games- Escape Room","7e35151681b41bde31dcae6baf5f1b3fe44c7692","ChIJ2f40oNTnj4ARtvAD51WKDZw"
"US","California","Livermore","Limitless Escape Games","Bank Heist","http://www.limitlessescapegames.com/","51 Wright Brothers Ave c, Livermore, CA 94551, United States",37.6899947,-121.8051801,"Limitless Escape Games- Escape Room","7e35151681b41bde31dcae6baf5f1b3fe44c7692","ChIJ2f40oNTnj4ARtvAD51WKDZw"
"US","California","Long Beach","Escape Room Catalina","Jewel Heist","http://www.escaperoomcatalina.com/","3620 Long Beach Blvd C11, Long Beach, CA 90807, United States",33.822744,-118.188996,"Escape Room Long Beach","b350ddafc5b2860a88df595ab31744c233fd9e5b","ChIJa6jI3ZAz3YARsoQ0Kgh69EQ"
"US","California","Long Beach","Escape Room Long Beach","Bad Blood","http://www.escapelbc.com/","3620 Long Beach Blvd C11, Long Beach, CA 90807, United States",33.822744,-118.188996,"Escape Room Long Beach","b350ddafc5b2860a88df595ab31744c233fd9e5b","ChIJa6jI3ZAz3YARsoQ0Kgh69EQ"
"US","California","Long Beach","Escape Room Long Beach","Prohibition","http://www.escapelbc.com/","3620 Long Beach Blvd C11, Long Beach, CA 90807, United States",33.822744,-118.188996,"Escape Room Long Beach","b350ddafc5b2860a88df595ab31744c233fd9e5b","ChIJa6jI3ZAz3YARsoQ0Kgh69EQ"
"US","California","Los Angeles","60Out","Outbreak","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Hangover","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","P.U.T.I.N. Bunker","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Grandma's Masterplan","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","The Mystery of Senator Payne","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Doctor Psycho","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Ghost Ship","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Casino Heist","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Wizards Workshop","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Zen Room","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","60Out","Titanic","https://www.60out.com/","1560 Corinth Ave, Los Angeles, CA 90025, United States",34.0464951,-118.4496549,"60OUT Escape Rooms - Los Angeles","9bb8cee4494dd347e578822a133eec5497f8a687","ChIJdf59cnC7woARzCAxb0b3jv4"
"US","California","Los Angeles","Ace Escape Game","The Pharaoh's Treasure","http://aceescapegame.com/","1612 Staunton Ave, Los Angeles, CA 90021, United States",34.022834,-118.241443,"Ace Escape Game","10c5f99b041fcd67c80069a51a2b3495876d4186","ChIJASptUYPIwoARJMWPjAnVb9o"
"US","California","Los Angeles","Ace Escape Game","The Psycho's Identity","http://aceescapegame.com/","1612 Staunton Ave, Los Angeles, CA 90021, United States",34.022834,-118.241443,"Ace Escape Game","10c5f99b041fcd67c80069a51a2b3495876d4186","ChIJASptUYPIwoARJMWPjAnVb9o"
"US","California","Los Angeles","Ace Escape Game","The Rebel's Target","http://aceescapegame.com/","1612 Staunton Ave, Los Angeles, CA 90021, United States",34.022834,-118.241443,"Ace Escape Game","10c5f99b041fcd67c80069a51a2b3495876d4186","ChIJASptUYPIwoARJMWPjAnVb9o"
"US","California","Los Angeles","Captured LA","Starlet Killer","http://www.captured-la.com/","1125 W 6th St #300, Los Angeles, CA 90017, United States",34.054609,-118.2627906,"Captured LA","6cb7c377ca0c05e005b6884a17c6ee970cc3f578","ChIJOQOTA0vGwoARqmmCIPnlXzo"
"US","California","Los Angeles","Countdown Live Escape Games","The Krampus","http://www.countdownescape.com/la/","2284 S Figueroa St, Los Angeles, CA 90007, United States",34.0309831,-118.2740067,"Countdown Live Escape Games LA","ed848e9752e50807ef31ac23b696813eeca2ad3c","ChIJpfG4wsLHwoARqvW0t4Ndo-o"
