Country,Region,City,Organization,Room,URL
BN,,Brunei,Escape Square,Kidnapping in the Classroom,http://www.escapesquare.com/
BN,,Brunei,Escape Square,The Scorpio Killer's Resistance,http://www.escapesquare.com/
BN,,Brunei,Escape Square,The Pirate Ship: Blackbeard's Treasure,http://www.escapesquare.com/
BN,,Brunei,Escape Square,Colonel Markov's Hideout,http://www.escapesquare.com/
BO,,La Paz,Enigma Bolivia Escape Room,Retiro,http://boliviaescaperoom.com/
BO,,La Paz,Enigma Bolivia Escape Room,La llave dorada,http://boliviaescaperoom.com/
BR,,Alphaville,Escape Home Alphaville,O Golpe Perfeito,http://www.escapehome.com.br/
BR,,Alphaville,Escape Home Alphaville,A Lenda do Tesouro,http://www.escapehome.com.br/
BR,,Alphaville,Escape Home Alphaville,A Casa 77,http://www.escapehome.com.br/
BR,,Belo Horizonte,Escape 60,Corredor da Morte,http://www.escape60.com.br/
BR,,Belo Horizonte,Escape 60,Operação Resgate,http://www.escape60.com.br/
BR,,Belo Horizonte,Escape 60,Salvem Nossas Almas (S.O.S.),http://www.escape60.com.br/
BR,,Belo Horizonte,Escape Time Brasil,Escape Time BH,http://www.escapetime.com.br/
BR,,Brasilia,60 Minutos,Cativeiro: O Esfolador de Santa Bárbara,https://60minutosescape.com/
BR,,Campinas,Challenge Room,O Manuscrito Voynich,http://www.challengeroom.com.br/
BR,,Campinas,Challenge Room,Ameaça Nuclear,http://www.challengeroom.com.br/
BR,,Campinas,Challenge Room,Circus Freak,http://www.challengeroom.com.br/
BR,,Curitiba,Escape 60,Corredor da Morte,http://www.escape60.com.br/
BR,,Curitiba,Escape 60,Escape Kitchen,http://www.escape60.com.br/
BR,,Curitiba,Escape 60,P.S. Tenha Medo,http://www.escape60.com.br/
BR,,Curitiba,Escape 60,Salvem Nossas Almas (S.O.S.),http://www.escape60.com.br/
BR,,Florianópolis,Escape One,Sala Reféns e Sala Bomb!,http://www.escapeone.com.br/
BR,,Fortaleza,Escape 60,Corredor da Morte,http://www.escape60.com.br/
BR,,Fortaleza,Escape 60,Operação Resgate,http://www.escape60.com.br/
BR,,Fortaleza,Escape 60,Salvem Nossas Almas (S.O.S.),http://www.escape60.com.br/
BR,,Gramado,Chave-Mestra,Dracula,http://www.chavemestra.net/gramado
BR,,Gramado,Chave-Mestra,Barbanegra Treasure,http://www.chavemestra.net/gramado
BR,,Gramado,Chave-Mestra,Death at Midnight,http://www.chavemestra.net/gramado
BR,,Gramado,Chave-Mestra,Sorcery School,http://www.chavemestra.net/gramado
BR,,Gramado,Chave-Mestra,Panic at Line 665,http://www.chavemestra.net/gramado
BR,,Gramado,Chave-Mestra,Hotel California,http://www.chavemestra.net/gramado
BR,,Porto Alegre,Caro Watson Escape Room,The Diamond,http://www.carowatson.com/
BR,,Porto Alegre,Caro Watson Escape Room,Mission Impossible,http://www.carowatson.com/
BR,,Porto Alegre,Chave-Mestra,O Último Caso,http://www.chavemestra.net/
BR,,Porto Alegre,Chave-Mestra,O Mistério da Caixa de Pandora,http://www.chavemestra.net/
BR,,Porto Alegre,Chave-Mestra,O Cativeiro,http://www.chavemestra.net/
BR,,Porto Alegre,Enigma Escape Game,Condenados,http://www.enigmaescapegame.com.br/
BR,,Porto Alegre,Enigma Escape Game,Suspeitos,http://www.enigmaescapegame.com.br/
BR,,Rio de Janeiro,Escape 60,Corredor da Morte,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,Escape Kitchen,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,Jogo Sujo,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,O Escândalo de Star Kov,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,Operação Resgate,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,Salvem Nossas Almas (S.O.S.),http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,A Missão - E60,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,O Laboratório do Dr. Mortare,http://www.escape60.com.br/
BR,,Rio de Janeiro,Escape 60,R.I.P. - Rest In Peace,http://www.escape60.com.br/
BR,,São Paulo,60 Minutos Escape Rooms,Bank Robbery,http://www.sessentaminutos.com.br/
BR,,São Paulo,60 Minutos Escape Rooms,CDC Laboratory,http://www.sessentaminutos.com.br/
BR,,São Paulo,Escape 60,Alien: Covenant,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,Corredor da Morte,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,Jóia da Coroa,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,O Falsário,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,Operação Resgate,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,Salvem Nossas Almas (S.O.S.),http://www.escape60.com.br/
BR,,São Paulo,Escape 60,A Missão - E60,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,Cassino Paket: O Golpe,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,P.S. Tenha Medo,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,R.I.P. - Rest In Peace,http://www.escape60.com.br/
BR,,São Paulo,Escape 60,O Escândalo de Star Kov,http://www.escape60.com.br/
BR,,São Paulo,Escape 60 Xtreme,O Sequestro,http://www.escape60.com.br/
BR,,São Paulo,Escape 60 Xtreme,O Casamento Macabro,http://www.escape60.com.br/
BR,,São Paulo,Escape Club,Sherlock Holmes - Investigação Misteriosa,http://www.escapeclub.com.br/
BR,,São Paulo,Escape Hotel,Cena do Crime,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Hotel,O Templo,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Hotel,A Loira do Banheiro,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Hotel,Crime Scene,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Hotel,The Temple,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Hotel,Bloody Mary,http://www.escapehotel.com.br/
BR,,São Paulo,Escape Now,Hannibal,http://www.escapenow.com.br/
BR,,São Paulo,Escape Room SP,Lado-B,http://www.escaperoomsp.com/
BR,,São Paulo,Escape Room SP,Ateliê,http://www.escaperoomsp.com/
BR,,São Paulo,Escape Time,"Alcatraz, Impossible Escape",http://escapetime.com.br/
BR,,São Paulo,Escape Time,Z-Virus - The Living Dead,http://escapetime.com.br/
BR,,São Paulo,Escape Time,Room 66 and the Secrets of the Knights Templar,http://escapetime.com.br/
BR,,São Paulo,Escape Time,Panic Room,http://escapetime.com.br/
BR,,São Paulo,Escape Xtreme,Quarto do Mal,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,Corredor da Morte,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,Elementar,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,Hacked,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,O campanario,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,O cativeiro,http://www.escapex.com.br/
BR,,São Paulo,Escape Xtreme,Masmorra (em breve),http://www.escapex.com.br/
BR,,São Paulo,Fugativa,O Sumiço do Dr. Saldanha,http://www.fugativa.com.br/
BR,,São Paulo,Fugativa,Ferradura de Prata,http://www.fugativa.com.br/
BR,,São Paulo,Fugativa,A Reunião,http://www.fugativa.com.br/
BR,,São Paulo,Puzzle Room Brasil,CSI: Criminal Investigation,http://www.puzzleroom.com.br/
BR,,São Paulo,Puzzle Room Brasil,Carandiru,http://www.puzzleroom.com.br/
BR,,São Paulo,Puzzle Room Brasil,Upside Down Room,http://www.puzzleroom.com.br/
BY,,,,TipicalOrg,https://tipicalorg.wordpress.com/geo/alphabet/
CA,Alberta,Calgary,Arcadia Adventures,A Golden Acquisition,http://www.arcadiaadventures.com/
CA,Alberta,Calgary,Arcadia Adventures,Survival at Z-Hour,http://www.arcadiaadventures.com/
CA,Alberta,Calgary,Breakout Calgary,Torture Chamber,http://www.breakoutcalgary.com/
CA,Alberta,Calgary,Breakout Calgary,Final Request,http://www.breakoutcalgary.com/
CA,Alberta,Calgary,Breakout Calgary,Vortex,http://www.breakoutcalgary.com/
CA,Alberta,Calgary,Confined Escape Rooms,Alice in 3D,http://www.confined.ca/
CA,Alberta,Calgary,Confined Escape Rooms,Cabin Fever,http://www.confined.ca/
CA,Alberta,Calgary,Escape Capers YYC,Maxim's Dinner party,http://escapecapers.ca/
CA,Alberta,Calgary,Escape Capers YYC,The Chamber of the Mysterati,http://escapecapers.ca/
CA,Alberta,Calgary,Escape Capers YYC,Dick Dickerson: Private Eye,http://escapecapers.ca/
CA,Alberta,Calgary,Escape Hour,The Lost Jewel of Zanizibar,https://escapehour.ca/
CA,Alberta,Calgary,Escape Hour,The Curse of the Evil Genie,https://escapehour.ca/
CA,Alberta,Calgary,Escape Hour,Prohibition - the Lucky Duck,https://escapehour.ca/
CA,Alberta,Calgary,Escape Hour,Cyberspace,https://escapehour.ca/
CA,Alberta,Calgary,Exit Calgary,Ancient Egypt,http://www.e-exit.ca/calgary
CA,Alberta,Calgary,Exit Calgary,Ninja House,http://www.e-exit.ca/calgary
CA,Alberta,Calgary,Exit Calgary,The Lost Ship,http://www.e-exit.ca/calgary
CA,Alberta,Calgary,Exit Calgary,Prison Escape,http://www.e-exit.ca/calgary
CA,Alberta,Calgary,Exit Calgary,X-17,http://www.e-exit.ca/calgary
CA,Alberta,Calgary,Figure It Out,Locked in the Attic,http://figureitout.ca/
CA,Alberta,Calgary,Figure It Out,Headhunters,http://figureitout.ca/
CA,Alberta,Calgary,Figure It Out,Blueprint for Disaster,http://figureitout.ca/
CA,Alberta,Calgary,Level 1 Escape Room,Test Subjects,http://www.level1escape.com/
CA,Alberta,Calgary,Level 1 Escape Room,The Haunting of Apartment 103,http://www.level1escape.com/
CA,Alberta,Calgary,Level 1 Escape Room,911 Response,http://www.level1escape.com/
CA,Alberta,Calgary,Level 1 Escape Room,The Vault,http://www.level1escape.com/
CA,Alberta,Calgary,SmartyPantz,Spies & Lies,http://www.smartypantz.ca/
CA,Alberta,Calgary,SmartyPantz,Morning Never Comes,http://www.smartypantz.ca/
CA,Alberta,Calgary,SmartyPantz,Thirst for Murder,http://www.smartypantz.ca/
CA,Alberta,Calgary,The Locked Room,Mutiny on the High Seas,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Game Over: An 8-Bit Adventure,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,The Wine Cellar,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Dead Meat,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,The Great Train Robbery,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Hipster Hangover,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Sinister Study,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Lair of the Minotaur,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Captivity,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,The Heist,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,Prison Break,http://www.thelockedroom.ca/
CA,Alberta,Calgary,The Locked Room,The Forbidden Temple,http://www.thelockedroom.ca/
CA,Alberta,Camrose,The Escape Squad,Quarantine,http://escapesquad.ca/
CA,Alberta,Camrose,The Escape Squad,Hide & Seek,http://escapesquad.ca/
CA,Alberta,Camrose,The Escape Squad,Hooch Hunt,http://escapesquad.ca/
CA,Alberta,Edmonton,Breakout Entertainment,1408,http://breakout-ent.com/portfolio-posts/1408/
CA,Alberta,Edmonton,Breakout Entertainment,Le Gala,http://breakout-ent.com/portfolio-posts/le-gala/
CA,Alberta,Edmonton,Breakout Entertainment,Secret Laboratory,http://breakout-ent.com/portfolio-posts/secret-laboratory-2/
CA,Alberta,Edmonton,Breakout Entertainment,The Asylum,http://breakout-ent.com/portfolio-posts/the-asylum/
CA,Alberta,Edmonton,Escape City,A Great Discovery,http://www.escapecity.ca/
CA,Alberta,Edmonton,Escape City,The Inheritance,http://www.escapecity.ca/
CA,Alberta,Edmonton,Escape City,Keller's Magic Emporium,http://www.escapecity.ca/
CA,Alberta,Edmonton,Escape City,The Cabin,http://www.escapecity.ca/
CA,Alberta,Edmonton,Logic Lock,Finding Sherlock Holmes,http://logiclock.ca/
CA,Alberta,Edmonton,Logic Lock,The Warehouse of Thieves,http://logiclock.ca/
CA,Alberta,Edmonton,Logic Lock,The Poltergeist Room,http://logiclock.ca/
CA,Alberta,Edmonton,SideQuests Adventures,Uncle,http://sidequests.ca/
CA,Alberta,Edmonton,SideQuests Adventures,Expedition,http://sidequests.ca/
CA,Alberta,Edmonton,SmartyPantz,Spies & Lies,http://edmonton.smartypantz.ca/
CA,Alberta,Edmonton,SmartyPantz,Morning Never Comes,http://edmonton.smartypantz.ca/
CA,Alberta,Edmonton,SmartyPantz,Thirst for Murder,http://edmonton.smartypantz.ca/
CA,Alberta,Edmonton,,YEG Escape Room Roundup,https://yegescaperoomroundup.wordpress.com/
CA,British Columbia,Abbotsford,Countdown Escape Rooms,Enchanted Forest,http://www.countdownescaperooms.com/
CA,British Columbia,Abbotsford,Countdown Escape Rooms,Zombie Fever,http://www.countdownescaperooms.com/
CA,British Columbia,Abbotsford,Countdown Escape Rooms,The Game,http://www.countdownescaperooms.com/
CA,British Columbia,Burnaby,Krakit,Samtsirhc Erofeb Eramthgin,http://www.krakit.ca/
CA,British Columbia,Burnaby,Krakit,The Asylum,http://www.krakit.ca/
CA,British Columbia,Burnaby,Krakit,Zombie Apocalypse,http://www.krakit.ca/
CA,British Columbia,Burnaby,Krakit,The Butcher,http://www.krakit.ca/
CA,British Columbia,Coquitlam,Trapped Coquitlam,Ancient Pyramid,https://trapped.ca/
CA,British Columbia,Coquitlam,Trapped Coquitlam,Medieval Prison,https://trapped.ca/
CA,British Columbia,Coquitlam,Trapped Coquitlam,Contaminated Hospital,https://trapped.ca/
CA,British Columbia,Coquitlam,Trapped Coquitlam,Death Note,https://trapped.ca/
CA,British Columbia,Coquitlam,Trapped Coquitlam,Chaos Effect,https://trapped.ca/
CA,British Columbia,Nanaimo,Breakout Nanaimo,Classified,https://breakoutnanaimo.com/
CA,British Columbia,Nanaimo,Breakout Nanaimo,Infiltrate,https://breakoutnanaimo.com/
CA,British Columbia,New Westminster,Pandora's Locks Mystery Room Adventures,Vault 405,http://www.pandoraslocks.ca/
CA,British Columbia,New Westminster,Pandora's Locks Mystery Room Adventures,Where's Becky?,http://www.pandoraslocks.ca/
CA,British Columbia,New Westminster,Pandora's Locks Mystery Room Adventures,Escape Wonderland,http://www.pandoraslocks.ca/
CA,British Columbia,Richmond,Escape Key,Escape Key,http://www.escapekey.rocks/
CA,British Columbia,Richmond,Exit Canada,The Lost Ship,http://e-exit.ca/
CA,British Columbia,Richmond,Exit Canada,Ancient Egypt,http://e-exit.ca/
CA,British Columbia,Richmond,Exit Canada,Prison Escape,http://e-exit.ca/
CA,British Columbia,Richmond,Freeing Canada,Secret of the Asylum,http://www.freeingcanada.ca/asylum/
CA,British Columbia,Richmond,Freeing Canada,Black Swan,http://www.freeingcanada.ca/black-swan/
CA,British Columbia,Richmond,Freeing Canada,Forgotten Crypt,http://www.freeingcanada.ca/forgotten-crypt/
CA,British Columbia,Richmond,Freeing Canada,Rainbow World,http://www.freeingcanada.ca/rainbow-world/
CA,British Columbia,Richmond,Freeing Canada,unMasked,http://www.freeingcanada.ca/un-masked/
CA,British Columbia,Richmond,Freeing Canada,War of Tomorrow,http://www.freeingcanada.ca/war-of-tomorrow/
CA,British Columbia,Richmond,Lockdown Escape,Abandoned Dormitory,http://www.lockdownescape.com/
CA,British Columbia,Richmond,Lockdown Escape,Deathtrap,http://www.lockdownescape.com/
CA,British Columbia,Richmond,Lockdown Escape,Prison Detective,http://www.lockdownescape.com/
CA,British Columbia,Richmond,Lockdown Escape,Nuclear Crisis,http://www.lockdownescape.com/
CA,British Columbia,Richmond,Time Escape,Castle Secrets,http://www.timeescape.ca/themes/castle-secrets/
CA,British Columbia,Richmond,Time Escape,The Haunted Cabin,http://www.timeescape.ca/themes/haunted-cabin/
CA,British Columbia,Richmond,Time Escape,Lethal Virus,http://www.timeescape.ca/themes/lethal-virus/
CA,British Columbia,Richmond,Time Escape,Museum Gallery Heist,http://www.timeescape.ca/themes/museum-gallery-heist/
CA,British Columbia,Richmond,Time Escape,Operation Rescue,http://www.timeescape.ca/themes/operation-rescue/
CA,British Columbia,Richmond,Time Escape,Presidential Assassination,http://www.timeescape.ca/themes/presidential-assassination/
CA,British Columbia,Richmond,Time Escape,Spaceship Mysteries,http://www.timeescape.ca/themes/spaceship-mysteries/
CA,British Columbia,Richmond,Time Escape,Time Warp,http://www.timeescape.ca/themes/time-warp/
CA,British Columbia,Richmond,Time Escape,Trapped in Time,http://www.timeescape.ca/themes/trapped-in-time/
CA,British Columbia,Richmond,TIXE,Exile District,http://www.tixe.ca/
CA,British Columbia,Richmond,TIXE,Raven Citadel,http://www.tixe.ca/
CA,British Columbia,Richmond,TIXE,Hyperbolic Chamber,http://www.tixe.ca/
CA,British Columbia,Richmond,TIXE,Time Shrine,http://www.tixe.ca/
CA,British Columbia,Richmond,Trapped Vancouver,Lost Child,http://trappedvancouver.com/
CA,British Columbia,Richmond,Trapped Vancouver,Waking Up in Vegas,http://trappedvancouver.com/
CA,British Columbia,Richmond,Trapped Vancouver,Detective Mission II,http://trappedvancouver.com/
CA,British Columbia,Richmond,Trapped Vancouver,Trapped in Wonderland,http://trappedvancouver.com/
CA,British Columbia,Richmond,Trapped Vancouver,Diamond Thief,http://trappedvancouver.com/
CA,British Columbia,Richmond,Xcape,The Kidnap,http://www.xcapevancouver.com/
CA,British Columbia,Richmond,Xcape,Sherlock's Mystery,http://www.xcapevancouver.com/
CA,British Columbia,Richmond,Xcape,Secret Chambers,http://www.xcapevancouver.com/
CA,British Columbia,Vancouver,EXIT West Broadway,Illusions - Awakening,http://e-exit.ca/vancouver-west-broadway/
CA,British Columbia,Vancouver,EXIT West Broadway,Transylvania - Vampire Hunters,http://e-exit.ca/vancouver-west-broadway/
CA,British Columbia,Vancouver,EXIT West Broadway,Circus,http://e-exit.ca/vancouver-west-broadway/
CA,British Columbia,Vancouver,EXIT West Broadway,Butcher Shop,http://e-exit.ca/vancouver-west-broadway/
CA,British Columbia,Vancouver,Find and Seek,The Mystery of the Majestic Theatre,http://www.gofindandseek.com/
CA,British Columbia,Vancouver,G.U.E.S.S. HQ,The Heist,http://www.guesshq.com/
CA,British Columbia,Vancouver,G.U.E.S.S. HQ,Into the Depths,http://www.guesshq.com/
CA,British Columbia,Vancouver,i-Exit,Doomed to Win in Vegas,http://i-exit.com/
CA,British Columbia,Vancouver,i-Exit,Pirates on the Rocks,http://i-exit.com/
CA,British Columbia,Vancouver,i-Exit,And the Oscar Goes To...,http://i-exit.com/
CA,British Columbia,Vancouver,i-Exit,The Matrix Mindfield,http://i-exit.com/
CA,British Columbia,Vancouver,Locked Canada,Criminal Minds,http://www.lockedcanada.com/
CA,British Columbia,Vancouver,Locked Canada,Isolation Chambers,http://www.lockedcanada.com/
CA,British Columbia,Vancouver,Locked Canada,The Asylum,http://www.lockedcanada.com/
CA,British Columbia,Vancouver,Locked Canada,The Ruins,http://www.lockedcanada.com/
CA,British Columbia,Vancouver,Locked Canada,Z Apocalypse,http://www.lockedcanada.com/
CA,British Columbia,Vancouver,Smarty Pantz,Spies & Lies,http://smartypantz.ca/
CA,British Columbia,Vancouver,Smarty Pantz,Doomed Submarine,http://smartypantz.ca/
CA,British Columbia,Vancouver,Smarty Pantz,Dreamscape,http://smartypantz.ca/
CA,British Columbia,Vancouver,Smarty Pantz,Morning Never Comes,http://smartypantz.ca/
CA,British Columbia,Vancouver,Smarty Pantz,Thirst for Murder,http://smartypantz.ca/
CA,British Columbia,Victoria,Epic Escape Victoria,Epic Escape Victoria,http://epicescapevictoria.ca/
